DATAFLOW,LAST UPDATE,freq,airpol,unit,src_crf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2014,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2015,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2016,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2017,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2018,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2019,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2020,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BE,2021,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2010,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2011,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2012,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2013,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2014,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2015,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2016,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2017,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2018,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2019,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2020,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,BG,2021,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2010,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2011,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2012,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2013,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2014,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2015,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2016,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2017,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2018,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2019,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2020,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CH,2021,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2010,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2011,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2012,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2013,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2014,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2015,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2016,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2017,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2018,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2019,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2020,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CY,2021,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2010,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2011,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2012,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2013,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2014,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2015,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2016,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2017,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2018,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2019,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2020,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,CZ,2021,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2010,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2011,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2012,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2013,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2014,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2015,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2016,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2017,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2018,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2019,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2020,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DE,2021,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2010,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2011,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2012,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2013,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2014,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2015,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2016,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2017,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2018,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2019,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2020,0.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,DK,2021,0.9,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2010,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2011,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2012,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2013,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2014,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2015,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2016,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2017,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2018,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2019,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2020,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EE,2021,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2010,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2011,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2012,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2013,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2014,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2015,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2016,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2017,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2018,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2019,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2020,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EL,2021,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2010,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2011,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2012,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2013,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2014,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2015,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2016,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2017,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2018,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2019,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2020,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,ES,2021,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2010,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2011,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2012,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2013,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2014,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2015,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2016,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2017,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2018,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2019,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2020,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,EU27_2020,2021,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2010,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2011,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2012,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2013,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2014,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2015,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2016,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2017,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2018,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2019,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2020,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FI,2021,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2010,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2011,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2012,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2013,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2014,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2015,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2016,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2017,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2018,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2019,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2020,0.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,FR,2021,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2010,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2011,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2012,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2013,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2014,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2015,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2016,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2017,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2018,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2019,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2020,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HR,2021,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2010,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2011,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2012,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2013,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2014,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2015,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2016,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2017,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2018,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2019,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2020,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,HU,2021,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2010,1.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2011,1.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2012,0.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2013,1.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2014,1.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2015,1.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2016,1.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2017,1.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2018,1.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2019,1.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2020,1.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IE,2021,1.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2010,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2011,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2012,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2013,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2014,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2015,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2016,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2017,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2018,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2019,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2020,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IS,2021,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2010,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2011,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2012,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2013,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2014,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2015,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2016,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2017,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2018,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2019,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2020,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,IT,2021,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2010,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2011,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2012,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2013,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2014,0.6,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2015,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2016,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2017,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2018,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2019,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2020,0.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LT,2021,0.8,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2010,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2011,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2012,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2013,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2014,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2015,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2016,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2017,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2018,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2019,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2020,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LU,2021,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2010,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2011,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2012,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2013,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2014,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2015,0.3,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2016,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2017,0.4,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2018,0.5,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2019,0.7,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2020,1.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,LV,2021,1.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2010,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2011,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2012,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2013,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2014,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2015,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2016,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2017,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2018,0.0,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2019,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2020,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NL,2021,0.1,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NO,2010,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NO,2011,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NO,2012,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NO,2013,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NO,2014,0.2,
ESTAT:TAI08(1.0),28/04/23 23:00:00,A,CO2,PC,CRF3,NO,2015,0.2,
